,Name,Y0,X0,Y1,X1,Confidence,Class
4311,r_421_08,16,2,96,68,1.00,single
4312,r_422_01,4,4,120,55,1.00,single
4313,r_422_02,9,10,103,64,1.00,single
4314,r_422_03,7,0,125,71,1.00,single
4315,r_422_04,0,2,131,68,1.00,single
4316,r_422_05,0,3,134,68,1.00,single
4317,r_423_01,1,6,119,78,1.00,single
4318,r_423_02,14,13,107,85,1.00,single
4319,r_423_03,4,1,115,88,1.00,single
4320,r_423_04,10,3,124,67,1.00,single
4321,r_423_05,6,7,128,61,1.00,single
4322,r_423_06,5,7,113,82,1.00,single
4323,r_423_07,5,10,119,66,1.00,single
4324,r_423_08,4,12,118,78,1.00,single
4325,r_423_09,8,13,122,78,1.00,single
4326,r_423_10,5,14,122,85,1.00,single
4327,r_423_11,1,0,130,58,1.00,single
4328,r_423_12,3,2,123,75,1.00,single
4329,r_423_13,6,8,124,72,1.00,single
4330,r_423_14,10,0,114,77,1.00,single
4331,r_423_15,4,3,116,64,1.00,single
4332,r_423_16,7,8,118,92,1.00,single
4333,r_423_17,5,17,104,98,1.00,single
4334,r_423_18,0,0,123,62,1.00,single
4335,r_423_19,12,11,109,79,1.00,single
4336,r_423_20,7,5,122,65,1.00,single
4337,r_423_21,4,6,121,95,0.99,single
4338,r_423_22,5,1,122,67,1.00,single
4339,r_425_01,5,0,105,91,1.00,single
4340,r_425_02,6,5,112,89,1.00,single
4341,r_425_03,0,1,121,75,1.00,single
4342,r_425_04,5,9,121,89,1.00,single
4343,r_425_05,5,8,129,91,1.00,single
4344,r_426_01,7,2,115,62,1.00,single
4345,r_426_02,8,1,131,59,1.00,single
4346,r_426_03,1,0,134,47,1.00,single
4347,r_426_04,4,8,118,52,0.99,single
4348,r_426_05,5,6,114,60,1.00,single
4349,r_426_06,14,10,118,80,1.00,single
4350,r_426_07,1,0,126,58,1.00,single
4351,r_426_08,4,2,123,67,1.00,single
4352,r_426_09,5,4,119,56,1.00,single
4353,r_426_10,8,8,103,49,0.99,single
4354,r_427_01,0,4,118,57,1.00,single
4355,r_427_02,0,0,123,51,1.00,single
4356,r_427_03,3,5,101,62,1.00,single
4357,r_427_04,0,4,124,73,1.00,single
4358,r_427_05,3,2,124,70,1.00,single
4359,r_427_06,4,4,116,89,1.00,single
4360,r_427_07,2,14,115,85,0.99,single
4361,r_427_08,1,4,115,66,1.00,single
4362,r_427_09,0,11,125,66,0.97,single
4363,r_427_10,2,8,115,82,1.00,single
4364,r_427_11,6,7,109,77,1.00,single
4365,r_427_12,5,0,110,64,1.00,single
4366,r_427_13,6,10,123,78,1.00,single
4367,r_427_14,2,6,118,75,1.00,single
4368,r_429_01,4,6,90,62,0.98,single
4369,r_429_02,6,2,73,65,0.98,single
4370,r_429_03,4,2,70,48,0.89,single
4371,r_429_04,2,1,68,52,0.98,single
4372,r_429_05,12,15,94,78,0.84,single
4373,r_429_06,0,20,101,92,0.99,single
4374,r_429_07,5,5,120,77,1.00,single
4375,r_429_08,2,8,98,92,1.00,single
4376,r_429_09,4,5,122,81,1.00,single
4377,r_429_10,0,8,124,68,1.00,single
4378,r_429_11,1,1,120,90,1.00,single
4379,r_429_12,9,8,119,94,1.00,single
4380,r_429_13,12,11,110,95,1.00,single
4381,r_429_14,2,5,98,114,1.00,single
4382,r_429_15,3,12,118,79,1.00,single
4383,r_429_16,2,3,109,98,1.00,single
4384,r_429_17,12,2,116,85,1.00,single
4385,r_429_18,0,15,122,79,1.00,single
4386,r_429_19,14,37,90,93,0.97,single
4387,r_429_20,5,0,61,50,0.79,single
4388,r_429_21,5,6,92,61,0.99,single
4389,r_429_22,8,7,76,69,0.98,single
4390,r_429_23,3,0,95,81,1.00,single
4391,r_429_24,7,6,82,52,0.98,single
4392,r_429_25,3,6,71,57,0.88,single
4393,r_429_26,6,41,74,88,0.86,single
4394,r_429_27,8,0,98,68,1.00,single
4395,r_429_28,1,1,86,62,1.00,single
4396,r_429_29,8,6,76,56,0.83,single
4397,r_430_01,2,7,127,54,1.00,single
4398,r_430_02,4,11,124,60,1.00,single
4399,r_430_03,2,3,130,65,1.00,single
4400,r_430_04,0,9,129,57,1.00,single
4401,r_430_05,17,13,120,80,1.00,single
4402,r_430_07,1,5,130,52,1.00,single
4403,r_430_08,5,14,131,56,1.00,single
4404,r_430_09,0,16,132,67,1.00,single
4405,r_430_10,6,10,130,63,1.00,single
4406,r_430_11,5,7,129,63,1.00,single
4407,r_430_12,6,8,120,70,1.00,single
4408,r_430_13,0,0,124,68,0.98,single
4409,r_430_14,2,11,127,64,1.00,single
4410,r_430_15,0,5,130,72,1.00,single
4411,r_430_16,2,7,128,57,1.00,single
4412,r_435_01,6,0,125,94,1.00,single
4413,r_435_02,5,0,122,92,1.00,single
4414,r_435_03,4,0,119,78,1.00,single
4415,r_435_04,0,8,117,85,1.00,single
4416,r_435_05,4,0,115,83,1.00,single
4417,r_435_06,0,2,112,93,1.00,single
4418,r_435_07,1,9,118,83,1.00,single
4419,r_435_08,0,5,124,102,1.00,single
4420,r_435_09,0,6,120,79,1.00,single
4421,r_435_10,3,2,113,95,1.00,single
4422,r_435_11,18,1,109,107,1.00,single
4423,r_435_12,2,12,108,79,1.00,single
4424,r_435_13,4,3,118,101,1.00,single
4425,r_435_14,14,10,105,103,1.00,single
4426,r_435_15,3,0,106,111,1.00,single
4427,r_435_16,1,7,124,101,1.00,single
4428,r_435_17,1,0,116,99,1.00,single
4429,r_435_18,4,0,115,72,1.00,single
4430,r_435_19,3,0,98,121,1.00,single
4431,r_435_20,2,4,119,78,1.00,single
4432,r_435_21,3,1,119,82,1.00,single
4433,r_435_22,7,6,121,100,1.00,single
4434,r_436_01,7,7,126,56,1.00,single
4435,r_436_02,15,7,97,96,1.00,single
4436,r_436_03,8,9,62,120,0.98,single
4437,r_436_04,1,0,130,52,1.00,single
4438,r_436_05,8,9,99,98,1.00,single
4439,r_436_06,0,5,126,55,1.00,single
4440,r_436_07,4,10,130,73,1.00,single
4441,r_436_08,3,5,131,59,1.00,single
4442,r_436_09,13,6,124,61,1.00,single
4443,r_436_10,8,2,102,105,1.00,single
4444,r_436_11,2,19,102,100,1.00,single
4445,r_436_12,13,8,117,75,1.00,single
4446,r_436_13,5,0,96,116,1.00,single
4447,r_436_14,9,7,128,64,1.00,single
4448,r_436_15,2,3,109,77,1.00,single
4449,r_436_16,7,2,126,65,1.00,single
4450,r_436_17,12,5,103,95,1.00,single
4451,r_436_18,14,4,122,64,1.00,single
4452,r_436_19,7,4,106,105,1.00,single
4453,r_436_20,12,0,79,109,1.00,single
4454,r_437_01,1,3,122,62,1.00,single
4455,r_437_02,2,4,121,69,1.00,single
4456,r_437_03,0,2,125,73,1.00,single
4457,r_437_04,0,1,122,71,1.00,single
4458,r_437_05,3,8,120,72,1.00,single
4459,r_437_06,3,0,129,58,1.00,single
4460,r_437_07,13,3,96,70,1.00,single
4461,r_437_08,6,1,115,72,1.00,single
4462,r_437_09,0,0,119,75,1.00,single
4463,r_437_10,10,5,117,58,1.00,single
4464,r_437_11,2,3,118,84,1.00,single
4465,r_437_12,7,2,132,68,1.00,single
4466,r_437_13,22,6,113,65,1.00,single
4467,r_437_14,2,0,132,57,1.00,single
4468,r_437_15,1,3,121,57,1.00,single
4469,r_440_01,0,13,122,100,1.00,single
4470,r_440_02,9,3,115,98,1.00,single
4471,r_440_03,2,0,132,84,1.00,single
4472,r_440_04,0,5,126,96,1.00,single
4473,r_440_05,0,1,154,92,1.00,single
4474,r_440_06,7,8,130,70,1.00,single
4475,r_440_07,17,8,133,87,1.00,single
4476,r_440_08,3,0,133,64,1.00,single
4477,r_440_09,1,7,119,81,1.00,single
4478,r_440_10,4,3,130,78,1.00,single
4479,r_440_11,2,7,114,123,1.00,single
4480,r_440_12,2,0,135,77,1.00,single
4481,r_440_13,0,3,150,85,1.00,single
4482,r_440_14,1,21,126,88,1.00,single
4483,r_440_15,7,4,130,60,1.00,single
4484,r_441_01,0,7,122,62,1.00,single
4485,r_441_02,0,0,123,61,1.00,single
4486,r_441_03,0,10,124,68,0.96,single
4487,r_441_04,4,4,123,65,1.00,single
4488,r_441_05,0,0,133,57,1.00,single
4489,r_442_01,8,0,121,86,1.00,single
4490,r_442_02,4,3,98,108,1.00,single
4491,r_442_03,9,6,119,80,1.00,single
4492,r_442_04,4,0,108,96,1.00,single
4493,r_442_05,1,0,122,89,1.00,single
4494,r_443_01,4,3,117,73,1.00,single
4495,r_443_02,2,5,120,98,1.00,single
4496,r_443_03,2,14,118,127,1.00,single
4497,r_443_04,0,6,124,98,1.00,single
4498,r_443_05,28,0,119,65,0.99,single
4499,r_443_06,3,3,123,74,1.00,single
4500,r_443_07,1,6,126,96,1.00,single
4501,r_443_08,2,3,130,64,1.00,single
4502,r_443_09,0,3,127,60,1.00,single
4503,r_443_10,0,4,124,99,1.00,single
4504,r_444_01,3,8,134,65,1.00,single
4505,r_444_02,0,0,123,66,1.00,single
4506,r_444_03,5,0,118,57,1.00,single
4507,r_444_04,1,2,124,70,1.00,single
4508,r_444_05,1,5,113,73,1.00,single
4509,r_444_06,9,4,129,58,1.00,single
4510,r_444_07,6,0,120,81,1.00,single
4511,r_444_08,1,4,122,73,1.00,single
4512,r_445_01,2,6,115,88,1.00,single
4513,r_446_01,0,0,102,106,1.00,single
4514,r_446_02,9,6,78,122,1.00,single
4515,r_446_03,2,2,124,73,1.00,single
4516,r_446_04,11,4,119,102,1.00,single
4517,r_446_05,8,1,111,82,1.00,single
4518,r_446_06,1,3,128,58,1.00,single
4519,r_446_07,2,4,125,60,1.00,single
4520,r_446_08,2,6,117,60,1.00,single
4521,r_446_09,2,2,124,53,1.00,single
4522,r_446_10,5,1,122,71,1.00,single
4523,r_446_11,4,3,125,70,1.00,single
4524,r_446_12,2,7,122,79,1.00,single
4525,r_446_13,5,5,127,49,0.99,single
4526,r_446_14,3,3,126,74,1.00,single
4527,r_446_15,1,0,122,48,1.00,single
4528,r_446_16,0,5,120,61,1.00,single
4529,r_446_17,6,3,118,77,1.00,single
4530,r_446_18,0,0,113,82,1.00,single
4531,r_446_19,1,2,130,61,1.00,single
4532,r_446_21,7,0,106,70,1.00,single
4533,r_446_22,7,5,98,124,1.00,single
4534,r_446_23,4,6,81,154,1.00,single
4535,r_446_24,2,0,74,140,1.00,single
4536,r_447_01,0,9,101,59,0.99,single
4537,r_447_02,7,13,114,61,0.61,single
4538,r_447_03,2,8,132,64,1.00,single
4539,r_447_04,13,5,125,65,1.00,single
4540,r_447_05,23,13,130,65,0.93,single
4541,r_447_07,5,3,114,87,1.00,single
4542,r_447_08,8,2,124,61,1.00,single
4543,r_447_09,8,10,122,59,0.99,single
4544,r_447_10,4,3,106,83,1.00,single
4545,r_448_01,4,1,89,121,1.00,single
4546,r_448_02,6,0,97,110,1.00,single
4547,r_448_03,0,0,88,125,1.00,single
4548,r_448_04,7,4,100,120,1.00,single
4549,r_448_05,4,0,92,124,1.00,single
4550,r_450_01,20,6,125,88,1.00,single
4551,r_450_02,5,0,104,80,0.99,single
4552,r_450_03,5,5,120,98,1.00,single
4553,r_450_04,4,0,118,96,1.00,single
4554,r_450_05,4,6,132,77,1.00,single
4555,r_451_01,4,5,123,96,1.00,single
4556,r_451_02,11,6,118,70,1.00,single
4557,r_451_04,5,4,97,89,0.97,single
4558,r_451_05,6,5,118,98,1.00,single
4559,r_451_06,26,9,113,75,0.90,single
4560,r_451_07,6,0,113,102,1.00,single
4561,r_451_08,4,6,125,71,1.00,single
4562,r_451_09,0,3,120,90,1.00,single
4563,r_451_10,17,10,112,71,0.99,single
4564,r_451_11,1,2,125,88,1.00,single
4565,r_451_12,20,5,99,91,1.00,single
4566,r_451_13,10,12,120,84,1.00,single
4567,r_451_14,4,1,115,74,1.00,single
4568,r_453_01,2,1,124,80,1.00,single
4569,r_453_02,6,0,126,92,1.00,single
4570,r_453_03,8,4,125,98,1.00,single
4571,r_453_04,1,4,123,85,1.00,single
4572,r_454_02,0,4,116,55,1.00,single
4573,r_454_03,0,7,125,56,1.00,single
4574,r_454_04,0,2,124,98,1.00,single
4575,r_454_05,1,0,130,65,1.00,single
4576,r_454_06,1,3,128,59,1.00,single
4577,r_454_07,2,0,130,56,1.00,single
4578,r_454_08,1,7,125,56,1.00,single
4579,r_454_09,2,2,128,61,1.00,single
4580,r_454_10,0,0,119,69,1.00,single
4581,r_454_11,0,3,124,84,1.00,single
4582,r_454_12,1,5,115,45,1.00,single
4583,r_454_13,0,1,125,57,1.00,single
4584,r_454_14,2,9,118,79,1.00,single
4585,r_455_01,3,2,125,75,1.00,single
4586,r_455_02,0,5,129,72,0.99,single
4587,r_455_03,7,9,119,75,1.00,single
4588,r_455_04,3,1,132,60,1.00,single
4589,r_455_05,9,0,125,71,1.00,single
4590,r_455_06,4,0,107,66,1.00,single
4591,r_455_07,4,6,124,90,1.00,single
4592,r_455_08,9,1,125,74,1.00,single
4593,r_455_09,0,10,130,60,1.00,single
4594,r_455_10,4,0,110,125,1.00,single
4595,r_455_11,28,11,115,87,0.99,single
4596,r_455_12,3,8,129,72,1.00,single
4597,r_455_13,2,6,116,76,1.00,single
4598,r_455_14,1,14,122,72,1.00,single
4599,r_455_15,8,6,128,72,1.00,single
4600,r_455_16,18,7,121,81,1.00,single
4601,r_455_17,14,3,132,67,1.00,single
4602,r_455_18,2,1,133,64,1.00,single
4603,r_455_19,0,1,132,45,1.00,single
4604,r_455_20,4,10,124,69,1.00,single
4605,r_455_21,7,0,118,108,1.00,single
4606,r_455_22,5,3,123,73,1.00,single
4607,r_455_23,3,5,120,80,1.00,single
4608,r_455_24,3,5,116,89,1.00,single
4609,r_455_25,15,7,130,71,1.00,single
4610,r_455_26,7,9,125,82,1.00,single
4611,r_455_27,8,7,126,77,0.99,single
4612,r_456_01,7,3,116,78,1.00,single
4613,r_457_01,7,6,130,66,1.00,single
4614,r_457_02,1,0,119,67,1.00,single
4615,r_457_03,2,4,118,79,1.00,single
4616,r_457_04,3,11,132,70,1.00,single
4617,r_457_05,6,1,123,71,1.00,single
4618,r_457_06,4,7,133,58,1.00,single
4619,r_457_07,4,6,120,73,1.00,single
4620,r_457_08,5,3,118,82,1.00,single
4621,r_457_09,3,0,124,78,1.00,single
4622,r_457_10,3,0,131,60,1.00,single
4623,r_457_11,0,6,124,80,1.00,single
4624,r_457_12,0,7,132,61,1.00,single
4625,r_457_13,0,9,121,89,0.99,single
4626,r_457_14,1,3,120,71,1.00,single
4627,r_458_01,10,2,119,80,1.00,single
4628,r_458_02,4,3,94,125,1.00,single
4629,r_458_03,2,5,120,70,1.00,single
4630,r_458_04,6,6,125,77,1.00,single
4631,r_458_05,4,7,122,65,1.00,single
4632,r_458_06,1,2,122,65,1.00,single
4633,r_458_07,6,6,116,82,1.00,single
4634,r_458_08,2,3,124,50,1.00,single
4635,r_458_09,6,5,110,98,1.00,single
4636,r_458_10,2,1,85,102,1.00,single
4637,r_458_11,11,1,125,72,1.00,single
4638,r_458_12,5,3,123,64,1.00,single
4639,r_460_01,3,5,121,70,1.00,single
4640,r_460_02,0,1,90,102,1.00,single
4641,r_460_03,2,13,124,101,1.00,single
4642,r_460_04,2,4,105,88,1.00,single
4643,r_460_05,5,2,121,90,1.00,single
4644,r_460_06,0,7,117,86,1.00,single
4645,r_460_07,2,1,102,95,1.00,single
4646,r_461_01,0,7,49,144,0.99,single
4647,r_461_02,2,6,132,63,1.00,single
4648,r_461_03,6,8,119,66,1.00,single
4649,r_461_04,4,17,122,69,1.00,single
4650,r_461_05,2,19,118,72,1.00,single
4651,r_461_06,3,0,118,61,1.00,single
4652,r_461_07,2,0,117,85,1.00,single
4653,r_461_08,2,0,122,67,1.00,single
4654,r_461_09,0,1,131,45,1.00,single
4655,r_461_10,0,0,131,70,1.00,single
4656,r_461_11,7,6,101,78,1.00,single
4657,r_461_12,5,6,94,124,1.00,single
4658,r_461_13,0,0,123,62,1.00,single
4659,r_461_14,2,5,116,67,1.00,single
4660,r_461_15,5,3,132,59,1.00,single
4661,r_461_16,6,4,130,64,1.00,single
4662,r_461_17,4,10,122,71,1.00,single
4663,r_461_18,2,13,120,74,1.00,single
4664,r_461_19,2,0,118,64,1.00,single
4665,r_461_20,2,1,120,59,1.00,single
4666,r_461_21,4,8,116,58,1.00,single
4667,r_461_22,0,7,124,67,1.00,single
4668,r_461_23,1,7,111,50,0.99,single
4669,r_461_24,0,5,52,138,1.00,single
4670,r_461_25,8,3,127,67,1.00,single
4671,r_461_26,1,3,103,94,1.00,single
4672,r_461_27,0,10,111,78,1.00,single
4673,r_461_28,3,10,117,72,1.00,single
4674,r_462_01,3,2,129,59,1.00,single
4675,r_462_02,8,0,113,92,1.00,single
4676,r_462_03,0,5,126,63,1.00,single
4677,r_462_04,15,0,114,76,1.00,single
4678,r_462_05,3,3,125,77,1.00,single
4679,r_462_06,2,5,131,77,1.00,single
4680,r_462_07,2,1,126,76,1.00,single
4681,r_462_08,3,5,121,64,1.00,single
4682,r_462_09,6,16,127,77,1.00,single
4683,r_462_10,15,4,116,92,1.00,single
4684,r_463_01,7,7,118,84,1.00,single
4685,r_463_02,3,2,131,65,1.00,single
4686,r_463_03,0,4,132,58,1.00,single
4687,r_463_04,1,0,127,85,1.00,single
4688,r_463_05,5,0,126,45,1.00,single
4689,r_463_06,0,3,126,49,1.00,single
4690,r_463_07,7,0,131,53,1.00,single
4691,r_463_08,4,8,115,79,1.00,single
4692,r_463_09,4,3,132,57,1.00,single
4693,r_463_10,22,6,106,39,0.99,single
4694,r_463_11,1,2,84,153,1.00,single
4695,r_463_12,18,0,123,50,1.00,single
4696,r_463_13,1,9,121,66,1.00,single
4697,r_463_14,0,0,94,110,1.00,single
4698,r_464_01,3,0,120,93,1.00,single
4699,r_464_02,7,0,123,76,1.00,single
4700,r_464_03,2,3,121,82,1.00,single
4701,r_464_04,2,2,118,66,1.00,single
4702,r_464_05,5,10,118,73,1.00,single
4703,r_464_06,8,4,129,62,1.00,single
4704,r_464_07,4,3,126,70,1.00,single
4705,r_464_08,4,7,133,57,1.00,single
4706,r_464_09,3,5,120,77,1.00,single
4707,r_464_10,2,2,124,65,1.00,single
4708,r_464_11,4,7,129,62,1.00,single
4709,r_464_12,2,12,118,63,1.00,single
4710,r_464_13,4,10,123,70,1.00,single
4711,r_464_14,2,4,120,57,1.00,single
4712,r_464_15,1,2,124,78,1.00,single
4713,r_466_01,0,0,107,54,1.00,single
4714,r_466_02,1,1,114,72,1.00,single
4715,r_466_03,0,0,114,46,1.00,single
4716,r_466_04,0,3,112,44,1.00,single
4717,r_466_05,0,0,122,60,1.00,single
4718,r_466_06,3,2,118,63,1.00,single
4719,r_466_07,0,4,132,65,1.00,single
4720,r_466_08,5,2,114,55,1.00,single
4721,r_466_09,1,0,129,61,1.00,single
4722,r_466_10,3,0,126,59,1.00,single
4723,r_467_01,4,1,128,63,1.00,single
4724,r_468_01,6,2,111,87,0.98,single
4725,r_468_02,7,2,94,105,1.00,single
4726,r_468_03,2,4,125,92,1.00,single
4727,r_468_04,17,0,122,106,1.00,single
4728,r_468_05,5,0,121,93,1.00,single
4729,r_468_06,3,1,128,85,1.00,single
4730,r_468_07,4,4,112,102,1.00,single
4731,r_468_08,6,10,108,97,1.00,single
4732,r_468_09,10,4,105,113,1.00,single
4733,r_468_10,8,0,121,107,1.00,single
4734,r_468_11,6,5,121,90,1.00,single
4735,r_468_12,2,3,126,82,1.00,single
4736,r_468_13,2,0,124,104,1.00,single
4737,r_468_14,4,0,120,101,1.00,single
4738,r_470_01,11,2,118,81,1.00,single
4739,r_470_02,3,2,123,73,1.00,single
4740,r_470_03,4,0,124,83,1.00,single
4741,r_470_04,11,10,118,75,1.00,single
4742,r_471_01,5,0,130,77,1.00,single
4743,r_471_02,5,5,122,82,1.00,single
4744,r_471_03,3,9,120,56,1.00,single
4745,r_471_05,2,0,131,59,1.00,single
4746,r_471_06,2,1,109,65,1.00,single
4747,r_471_07,4,8,126,73,1.00,single
4748,r_471_08,0,11,114,63,1.00,single
4749,r_471_09,2,15,131,68,1.00,single
4750,r_471_10,11,11,118,73,1.00,single
4751,r_472_01,11,7,94,113,1.00,single
4752,r_472_02,1,5,123,99,1.00,single
4753,r_472_03,8,6,116,89,1.00,single
4754,r_472_04,1,9,107,97,1.00,single
4755,r_472_05,4,5,102,97,1.00,single
4756,r_472_06,2,3,124,101,1.00,single
4757,r_472_07,8,12,115,108,0.99,single
4758,r_472_08,0,0,94,107,1.00,single
4759,r_472_09,3,7,120,100,1.00,single
4760,r_472_10,12,3,64,117,1.00,single
4761,r_472_11,2,4,123,78,1.00,single
4762,r_472_12,6,7,104,104,1.00,single
4763,r_472_13,2,4,120,70,1.00,single
4764,r_472_14,1,6,106,105,1.00,single
4765,r_472_15,8,20,119,87,1.00,single
4766,r_472_16,4,1,114,84,1.00,single
4767,r_473_01,2,3,127,46,1.00,single
4768,r_473_02,1,4,128,56,1.00,single
4769,r_473_03,3,1,131,57,1.00,single
4770,r_473_04,5,4,129,75,1.00,single
4771,r_473_05,3,3,130,79,1.00,single
4772,r_473_06,2,0,127,70,1.00,single
4773,r_473_07,6,3,130,64,1.00,single
4774,r_473_08,4,3,134,72,1.00,single
4775,r_473_09,4,0,132,51,1.00,single
4776,r_473_10,2,6,126,59,1.00,single
4777,r_473_11,0,0,132,58,1.00,single
4778,r_473_12,1,2,133,60,1.00,single
4779,r_473_13,0,0,127,59,1.00,single
4780,r_473_14,0,0,130,56,1.00,single
4781,r_473_15,2,5,126,71,1.00,single
4782,r_474_01,2,2,125,76,1.00,single
4783,r_474_02,5,13,123,79,1.00,single
4784,r_474_03,3,4,120,73,1.00,single
4785,r_474_04,4,5,115,82,1.00,single
4786,r_474_05,4,4,123,82,1.00,single
4787,r_474_06,2,5,120,71,1.00,single
4788,r_474_07,2,9,127,67,1.00,single
4789,r_474_08,6,6,118,74,1.00,single
4790,r_474_09,4,12,119,70,1.00,single
4791,r_474_10,0,6,123,64,1.00,single
4792,r_474_11,2,14,109,74,1.00,single
4793,r_474_12,0,8,131,57,1.00,single
4794,r_475_01,1,0,116,97,0.95,single
4795,r_475_02,3,5,133,68,1.00,single
4796,r_475_03,6,6,107,102,1.00,single
4797,r_475_04,4,0,103,91,1.00,single
4798,r_475_05,1,3,119,90,1.00,single
4799,r_475_06,1,6,128,74,1.00,single
4800,r_475_07,5,9,124,71,1.00,single
4801,r_475_08,4,6,113,98,1.00,single
4802,r_475_09,15,12,101,93,1.00,single
4803,r_475_10,3,3,125,59,1.00,single
4804,r_475_11,0,0,130,92,1.00,single
4805,r_475_12,5,10,122,75,1.00,single
4806,r_475_13,8,8,121,85,1.00,single
4807,r_475_14,6,10,121,88,1.00,single
4808,r_475_15,4,7,125,58,1.00,single
4809,r_476_01,0,7,123,56,1.00,single
4810,r_476_02,1,11,129,67,1.00,single
4811,r_476_03,3,1,118,65,1.00,single
4812,r_476_04,8,5,121,59,1.00,single
4813,r_476_05,2,3,124,74,1.00,single
4814,r_476_06,0,4,107,64,0.89,single
4815,r_476_07,2,8,123,69,1.00,single
4816,r_476_08,1,2,124,60,1.00,single
4817,r_476_09,5,6,119,75,1.00,single
4818,r_476_10,0,5,129,61,1.00,single
4819,r_476_11,3,0,121,74,1.00,single
4820,r_476_12,1,9,122,66,1.00,single
4821,r_476_13,19,4,132,67,0.99,single
4822,r_476_14,3,3,132,77,1.00,single
4823,r_476_15,8,4,122,83,1.00,single
4824,r_476_16,0,2,117,96,1.00,single
4825,r_476_17,4,0,131,70,1.00,single
4826,r_476_18,36,8,112,69,0.99,single
4827,r_476_19,0,5,123,67,1.00,single
4828,r_476_20,2,3,126,74,1.00,single
4829,r_477_01,9,11,111,89,1.00,single
4830,r_477_02,0,0,116,94,1.00,single
4831,r_480_03,2,0,121,57,1.00,single
4832,r_480_04,3,5,131,63,1.00,single
4833,r_480_05,3,2,124,44,1.00,single
4834,r_480_06,3,4,123,88,1.00,single
4835,r_480_07,8,7,126,56,1.00,single
4836,r_480_09,0,5,130,54,1.00,single
4837,r_480_10,3,4,129,51,1.00,single
4838,r_480_11,3,8,109,52,1.00,single
4839,r_480_12,2,3,121,51,1.00,single
4840,r_481_01,5,4,116,92,1.00,single
4841,r_481_02,10,0,119,114,1.00,single
4842,r_481_03,11,1,117,91,1.00,single
4843,r_481_04,11,0,116,92,1.00,single
4844,r_481_05,11,0,125,89,1.00,single
4845,r_481_06,1,4,125,121,1.00,single
4846,r_481_07,6,0,122,82,1.00,single
4847,r_481_08,6,6,125,92,1.00,single
4848,r_481_09,5,4,107,84,1.00,single
4849,r_481_10,5,6,116,96,1.00,single
4850,r_481_11,2,4,115,100,1.00,single
4851,r_483_01,4,2,140,77,1.00,single
4852,r_483_02,7,7,130,45,1.00,single
4853,r_483_03,8,0,126,52,1.00,single
4854,r_483_04,5,1,129,54,1.00,single
4855,r_483_05,11,8,100,77,1.00,single
4856,r_483_06,12,0,123,47,1.00,single
4857,r_483_07,2,3,114,86,1.00,single
4858,r_483_08,0,2,131,47,1.00,single
4859,r_483_09,2,6,133,49,1.00,single
4860,r_483_10,0,16,86,52,0.97,single
4861,r_483_11,0,6,118,56,0.97,single
4862,r_483_12,0,14,137,75,1.00,single
4863,r_483_13,9,6,125,44,1.00,single
4864,r_483_14,2,0,117,74,1.00,single
4865,r_484_01,2,4,130,64,1.00,single
4866,r_484_02,2,7,113,76,1.00,single
4867,r_484_03,0,0,131,68,1.00,single
4868,r_484_04,2,6,120,89,1.00,single
4869,r_484_05,7,0,118,79,1.00,single
4870,r_484_06,0,1,123,65,1.00,single
4871,r_484_07,1,0,121,111,1.00,single
4872,r_484_08,0,4,130,71,1.00,single
4873,r_484_09,2,7,126,75,1.00,single
4874,r_484_10,0,7,124,61,1.00,single
4875,r_484_11,0,2,131,56,1.00,single
4876,r_484_12,2,3,118,79,1.00,single
4877,r_484_13,1,0,120,92,1.00,single
4878,r_484_14,1,1,124,78,1.00,single
4879,r_484_15,9,10,120,75,1.00,single
4880,r_484_16,0,0,120,90,1.00,single
4881,r_484_17,0,0,121,83,1.00,single
4882,r_484_18,4,3,123,83,1.00,single
4883,r_484_19,8,0,116,81,1.00,single
4884,r_484_20,1,4,127,91,1.00,single
4885,r_484_21,4,0,116,87,1.00,single
4886,r_486_01,2,2,123,84,1.00,single
4887,r_486_02,2,0,133,64,1.00,single
4888,r_486_03,7,3,129,59,1.00,single
4889,r_486_04,0,1,133,58,1.00,single
4890,r_486_05,0,4,120,65,1.00,single
4891,r_486_06,5,0,123,53,1.00,single
4892,r_486_07,2,4,126,88,1.00,single
4893,r_486_08,3,1,125,77,1.00,single
4894,r_486_09,1,3,115,73,1.00,single
4895,r_486_10,0,0,126,75,1.00,single
4896,r_486_11,5,0,124,82,1.00,single
4897,r_486_12,1,7,122,61,1.00,single
4898,r_487_01,3,0,108,96,1.00,single
4899,r_487_02,2,5,119,79,1.00,single
4900,r_487_03,1,0,131,61,1.00,single
4901,r_487_04,3,10,90,105,1.00,single
4902,r_487_05,7,10,116,92,1.00,single
4903,r_487_06,2,5,123,73,1.00,single
4904,r_488_01,6,1,122,80,1.00,single
4905,r_488_02,2,4,130,89,1.00,single
4906,r_488_03,0,3,125,79,1.00,single
4907,r_488_04,6,2,109,77,1.00,single
4908,r_488_05,1,4,121,80,1.00,single
4909,r_488_06,1,6,103,62,1.00,single
4910,r_488_07,0,6,123,86,1.00,single
4911,r_488_08,5,3,122,105,1.00,single
4912,r_489_01,5,0,121,86,1.00,single
4913,r_489_02,6,0,107,109,1.00,single
4914,r_489_03,7,0,122,80,1.00,single
4915,r_489_04,10,0,101,114,1.00,single
4916,r_489_05,3,7,81,99,0.99,single
4917,r_489_06,0,11,107,72,0.99,single
